what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661532875
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271661532890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661533953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661536671
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271661536687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661549843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661556781
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271661558484
error,log,,,"Variable references empty selection: ${project_loc}",1271661561000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661561031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661562187
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271661562343
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271661581468
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271661585187
started,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1271661620281
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1271661620281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661620484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661627296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661630421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661665937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271661666828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271662656859
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271662666812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271662677609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1271663215734
