what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668224343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668235531
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271668790343
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271668965390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668970656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668972546
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271668973843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271668975859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668977359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668983578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271668988046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669014000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271669014406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669023453
error,log,,,"Variable references empty selection: ${project_loc}",1271669023453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669024515
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271669024656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669029546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669222890
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271669223921
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271669227468
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271669227500
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271669238328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669240562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669243500
