what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271680505796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680510531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680513031
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271680513031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680520390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680521984
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271680526140
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271680555546
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271680556750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680559437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680560937
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271680567156
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271680568109
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271680569000
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271680569000
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271680569703
error,log,,,"Launch configuration OpenOCD Tiny TEST at file:/C:/gccfd_new/project_LPC2129/.metadata/.plugins/org.eclipse.debug.core/.launches/OpenOCD%20Tiny%20TEST.launch does not exist.",1271680572281
error,log,,,"Launch configuration OpenOCD Tiny TEST at file:/C:/gccfd_new/project_LPC2129/.metadata/.plugins/org.eclipse.debug.core/.launches/OpenOCD%20Tiny%20TEST.launch does not exist.",1271680572296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271680576343
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271680584125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680587234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271680593656
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1271680596109
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271680596125
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1271680596203
