what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669531218
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271669532343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669535265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271669562078
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271669562640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271672302937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673448218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673452312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673453031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673460218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673580578
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271673583531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673587250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673787046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271673787406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674678203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674687546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674704578
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271674705453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674707015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674825140
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271674825140
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271674830062
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271674839015
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271674853218
