what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676526515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676527593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676528203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676528546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676528968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676530015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676603390
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676606296
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676606312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676614765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676614781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676614859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676615765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676616140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676616140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676616203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676680796
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271676680796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676689093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676691968
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676698281
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676698312
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676721640
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676721640
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271676722609
