what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271676724187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271676770250
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271676771328
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676772703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676775078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676776593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676782343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676784953
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676787765
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676787796
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271676795953
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676795953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676822296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676974515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677055906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677056906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677081578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677466921
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271677469625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677478000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677478687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677479218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677479218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677479312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677506968
