what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271674853375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271674854843
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271674861781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674874703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674874703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674874750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674968500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674969609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674969609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674969671
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674971640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674973312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271674986843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271674987984
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271674988640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675006578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675119906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675124281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675124281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675124343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675129484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271675131484
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271675131593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271675144296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1271675144500
