what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.DisassemblyView",1271678115296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271678119046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271678122078
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ExpressionView",1271678123156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678126453
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1271678127156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678131046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678140781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678166734
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271678169406
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1271678169515
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1271678169515
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1271678169531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678171796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678172968
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271678173203
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1271678173843
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1271678173843
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1271678173843
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1271678173906
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1271678173968
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1271678173968
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1271678173968
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb",1271678174062
