what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271675613015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675621375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675623687
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271675645093
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271675646718
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271675648578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675650218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675651875
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675652703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675652703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675652765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675789390
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271675791640
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271675793953
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1271675797359
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1271675797875
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271675802000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675805109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675806468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675810156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675813750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675818140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675891421
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271675892656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271675937734
