what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676108500
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271676108500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676108781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676110140
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676112828
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676112843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676124312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676124312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676124421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676346140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676347421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676488125
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271676491218
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676491765
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676492843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1271676494656
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271676500453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271676500578
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271676506937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1271676507953
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271676514234
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271676518984
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271676520453
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1271676524843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271676525109
