what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679307468
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679307515
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679311109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271679315546
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679316671
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.format",1271679318187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679322031
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1271679322046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1271679323500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679333640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271679335562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679338296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679373109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679374531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679374625
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679376140
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271679390687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679392015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679411703
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679414109
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271679417375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679428125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679428125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679428187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271679467296
