what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271677772859
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271677773656
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271677774031
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271677775093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677779140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677780328
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271677783734
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271677783765
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271677792593
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271677792593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1271677794781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271677798296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677808906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677808906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677809000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677915234
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271677916390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677919546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677943671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677946359
error,log,,,"Variable references empty selection: ${project_loc}",1271677946359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271677947406
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271677947546
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1271677955718
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1271677955843
